gene,assigned_count,unassigned_count,total_qv_gene_count,unassigned_fraction
FAM161A,7727,1294,9021,0.1434430772641614
PHKA2,9410,1291,10701,0.12064293056723671
PIP5K1B,9874,1291,11165,0.11562919838781907
BDKRB2,4167,1291,5458,0.23653352876511544
NOX5,13398,1291,14689,0.0878888964531282
ZFPM2,4734,1291,6025,0.21427385892116182
FGFR3,9021,1290,10311,0.12510910677916787
CDCA2,7344,1290,8634,0.14940931202223767
CNKSR2,5857,1290,7147,0.1804953127186232
ZNF333,11940,1289,13229,0.09743744803084134
TONSL,9303,1288,10591,0.12161269001982816
TRIM9,4381,1288,5669,0.2272005644734521
GPAT3,4742,1287,6029,0.21346823685519986
ETV5,4249,1286,5535,0.23233965672990065
NEIL3,8226,1286,9512,0.13519764507989906
ERVK3-1,9837,1286,11123,0.11561629056909108
DUSP2,7641,1286,8927,0.1440573540943206
ARMH4,3092,1285,4377,0.2935800776787754
SH2D4A,6320,1285,7605,0.16896778435239973
LIN37,5004,1285,6289,0.20432501192558436
PLXNA4,4974,1284,6258,0.20517737296260785
PAX8,5412,1284,6696,0.1917562724014337
VILL,10120,1284,11404,0.11259207295685725
ADAM32,4507,1283,5790,0.2215889464594128
REEP1,6538,1283,7821,0.1640455184758982
SH2D1A,8606,1281,9887,0.12956407403661374
ZNF112,5431,1280,6711,0.1907316346297124
RPGRIP1L,7264,1279,8543,0.1497132154980686
MZT2A,26443,1279,27722,0.04613664237789481
ZNF625,6021,1278,7299,0.17509247842170161
EBLN2,21537,1278,22815,0.05601577909270217
ALPK3,11071,1276,12347,0.10334494209119624
MAP6,4003,1275,5278,0.24156877605153468
RHOB,4884,1274,6158,0.20688535238713868
PIGL,12368,1273,13641,0.09332160398797743
IKZF4,4645,1273,5918,0.21510645488340654
PHLPP1,7131,1273,8404,0.15147548786292242
POLR3K,9740,1272,11012,0.11551035234289865
DDIT4L,5676,1272,6948,0.18307426597582038
CA10,14774,1270,16044,0.07915731737721267
DACT3,6610,1270,7880,0.16116751269035534
ZNF610,6881,1269,8150,0.15570552147239264
ZMYND10,6629,1269,7898,0.16067358825018993
RASAL3,4525,1268,5793,0.21888486103918522
SCML4,8526,1267,9793,0.12937812723373837
RCSD1,3774,1267,5041,0.2513390200357072
SLC37A2,4253,1265,5518,0.22924972816237768
G0S2,2365,1265,3630,0.3484848484848485
CPT1C,5699,1263,6962,0.18141338695777076
TLR1,7209,1262,8471,0.14897886908275293
LY9,7698,1262,8960,0.14084821428571428
SCARF1,7992,1262,9254,0.1363734601253512
SNRNP25,5343,1261,6604,0.19094488188976377
NIPSNAP3B,12278,1261,13539,0.0931383410887067
CYSLTR1,5701,1260,6961,0.1810084757937078
FZD3,5916,1260,7176,0.17558528428093645
BLM,10398,1259,11657,0.10800377455606074
CD83,3647,1256,4903,0.25616969202529066
DET1,7422,1256,8678,0.14473380963355612
CD33,8041,1255,9296,0.13500430292598967
ABCB5,4270,1255,5525,0.22714932126696832
SLC7A11,12532,1255,13787,0.0910277797925582
VASH2,5601,1254,6855,0.18293216630196937
KBTBD11,4388,1254,5642,0.22226160935838354
PLEKHG4,9096,1254,10350,0.12115942028985507
KAZALD1,6989,1254,8243,0.15212907921873103
LRP2BP,8153,1253,9406,0.1332128428662556
LRRIQ3,10377,1253,11630,0.10773860705073086
RERGL,6050,1252,7302,0.17145987400712134
DLK1,3008,1252,4260,0.29389671361502345
FBXO3,5647,1252,6899,0.18147557617045948
RTN4RL2,8784,1251,10035,0.12466367713004484
RIBC1,11896,1250,13146,0.09508595770576601
SPDYE21,10491,1250,11741,0.10646452601993016
FAM169A,7820,1249,9069,0.13772190980262433
PSIP1,3091,1248,4339,0.28762387646923254
PBX4,10926,1248,12174,0.10251355347461803
CDK5R1,7211,1247,8458,0.1474343816505084
TM4SF19,10231,1247,11478,0.10864262066562119
EPOR,10027,1246,11273,0.11052958396167835
NHEJ1,11074,1246,12320,0.10113636363636364
EEF2KMT,4896,1245,6141,0.20273571079628724
PLCD3,4300,1245,5545,0.22452660054102797
BCAR1,14278,1243,15521,0.08008504606661943
LRRC2,5559,1243,6802,0.1827403704792708
HINT1,7709,1243,8952,0.13885165326184093
JAK3,6531,1242,7773,0.15978386723272867
SLC12A9,12882,1242,14124,0.08793542905692438
MLLT11,9753,1242,10995,0.11296043656207368
TMEM14B,14189,1241,15430,0.08042773817239145
KCNMB1,6230,1241,7471,0.16610895462454825
ATP13A4,10639,1241,11880,0.10446127946127946
ACOT4,7361,1241,8602,0.1442687747035573
F2RL1,7926,1240,9166,0.13528256600480035
PCDHB9,6314,1240,7554,0.16415144294413556
DENND3,8575,1239,9814,0.1262482168330956
P2RY2,5656,1239,6895,0.17969543147208122
GRAP,4803,1239,6042,0.20506454816286
LRFN3,4828,1238,6066,0.20408836135839103
CD163L1,6391,1238,7629,0.16227552759208283
FOSB,5368,1237,6605,0.18728236184708555
POLD4,17265,1236,18501,0.06680719961083184
CRLF1,6890,1236,8126,0.15210435638690623
GNGT2,7889,1236,9125,0.13545205479452055
FKBPL,4843,1235,6078,0.20319183942086214
CACNB1,9569,1235,10804,0.1143095149944465
GJA1,3672,1234,4906,0.251528740317978
NAP1L2,6781,1233,8014,0.15385575243324182
MRM2,7411,1232,8643,0.14254309846118246
ADORA1,4469,1232,5701,0.21610243816874233
CSGALNACT1,4640,1231,5871,0.20967467211718616
ZNF776,7998,1230,9228,0.13328998699609884
CIB2,3218,1229,4447,0.27636608949853836
OTUD4,14915,1229,16144,0.07612735381565906
ENTREP1,9452,1228,10680,0.1149812734082397
SPATA17,10807,1226,12033,0.10188647884982964
FAM200B,20565,1224,21789,0.05617513424204874
RBBP8NL,7997,1223,9220,0.132646420824295
TCN2,3013,1223,4236,0.28871576959395656
DEPDC1B,8442,1223,9665,0.1265390584583549
CARD11,5317,1222,6539,0.18687872763419483
NAA80,6540,1222,7762,0.15743365112084515
AURKB,8112,1220,9332,0.13073296185169309
KLHL6,5964,1220,7184,0.16982182628062362
CMTM1,6182,1220,7402,0.16482031883274792
EME1,13128,1219,14347,0.08496549801352199
NLE1,6188,1219,7407,0.1645740515728365
MAPK11,5639,1218,6857,0.17762870059792912
ERVMER34-1,7823,1217,9040,0.13462389380530973
TP73,6951,1217,8168,0.1489960822722821
CCHCR1,7952,1216,9168,0.13263525305410123
BCS1L,8249,1216,9465,0.12847332276809298
POU2AF1,5193,1216,6409,0.18973318770479014
ZNF225,5753,1216,6969,0.17448701391878318
TPRN,6577,1215,7792,0.15592915811088295
SLC25A27,14271,1215,15486,0.07845796203022085
SP140,7269,1215,8484,0.14321074964639322
LPAR5,9063,1214,10277,0.11812785832441373
ZNF18,5787,1214,7001,0.1734037994572204
ZNF221,6284,1213,7497,0.1617980525543551
CEP19,7995,1213,9208,0.13173327541268462
SLC26A5,7708,1212,8920,0.1358744394618834
ADAMTSL3,4379,1212,5591,0.21677696297621177
FANCE,4015,1210,5225,0.23157894736842105
PTPRR,14034,1210,15244,0.07937549199685122
ZNF844,4951,1209,6160,0.19626623376623376
PAG1,4833,1209,6042,0.20009930486593844
FGF19,13691,1208,14899,0.08107926706490369
CBS,12233,1207,13440,0.08980654761904762
SLC39A3,6612,1207,7819,0.15436756618493414
AZIN2,5612,1206,6818,0.1768847169257847
CAMK2G,3813,1205,5018,0.24013551215623755
PCDHB3,4736,1205,5941,0.2028278067665376
CHAC2,11344,1205,12549,0.09602358753685553
SCLY,11782,1204,12986,0.09271523178807947
MTERF1,6972,1203,8175,0.1471559633027523
IQCD,9320,1203,10523,0.11432101111850233
OTUB2,6335,1203,7538,0.1595914035553197
CEP72,12157,1203,13360,0.09004491017964072
SPAG5,5729,1203,6932,0.17354298903635315
CLEC5A,9658,1202,10860,0.11068139963167588
ANKMY1,9150,1202,10352,0.11611282843894899
THSD7B,5236,1201,6437,0.18657759826005904
ODC1,2592,1201,3793,0.31663590825204324
CD28,6758,1201,7959,0.15089835406458096
SNCG,2691,1199,3890,0.3082262210796915
SEMA3D,8121,1199,9320,0.1286480686695279
ARSJ,6485,1198,7683,0.15592867369517116
CHD9NB,10883,1198,12081,0.09916397649201225
NRIP3,5997,1197,7194,0.1663886572143453
C16orf54,4148,1196,5344,0.22380239520958084
LGI4,5999,1195,7194,0.16611064776202392
PLXNA2,5853,1195,7048,0.1695516458569807
LTF,7134,1195,8329,0.14347460679553367
P2RY14,5011,1194,6205,0.19242546333601934
ZNF35,4959,1194,6153,0.19405168210628962
LIPT2,7516,1194,8710,0.13708381171067738
ARMC5,7688,1194,8882,0.1344291826165278
WDR54,5650,1193,6843,0.17433874031857372
ZKSCAN7,5862,1193,7055,0.16909992912827781
ZNF564,4791,1193,5984,0.1993649732620321
TRMT61A,6884,1192,8076,0.14759782070331848
ZRANB3,5844,1192,7036,0.1694144400227402
HLX,3594,1191,4785,0.24890282131661443
THRSP,3396,1191,4587,0.2596468279921517
ZBTB9,5875,1191,7066,0.16855363713557883
GAS2,8956,1189,10145,0.11720059142434697
DNAJC22,9756,1189,10945,0.10863407948835084
TENT5B,5506,1189,6695,0.17759522031366692
PLIN5,24130,1188,25318,0.04692313768860099
SEMA4F,6519,1188,7707,0.15414558193849748
GCNT2,7361,1188,8549,0.13896362147619604
ITGA11,3882,1187,5069,0.23416847504438745
SLC9A6,6889,1187,8076,0.1469787023278851
RIMS4,6062,1186,7248,0.16363134657836645
SLC16A3,6313,1186,7499,0.15815442058941193
NEMP2,7937,1186,9123,0.13000109613065877
CHAF1B,4844,1186,6030,0.1966832504145937
MEMO1,16039,1185,17224,0.06879934974454249
SAMD10,8693,1185,9878,0.1199635553755821
TMEM17,7282,1184,8466,0.13985353177415544
EXD3,12314,1183,13497,0.08764910720900941
IL26,23086,1183,24269,0.04874531295067782
MS4A4E,10096,1183,11279,0.10488518485681354
ARPC1B,16838,1182,18020,0.06559378468368479
KLHL7,5850,1181,7031,0.16797041672592802
ZBTB6,5452,1181,6633,0.17804914819840192
CDH23,5307,1181,6488,0.18202836004932182
ZNF718,11694,1180,12874,0.09165760447413392
LILRB2,3864,1179,5043,0.23378941106484236
DES,1301,1178,2479,0.47519160951996775
CLPSL2,8420,1178,9598,0.12273390289643676
MCF2L2,10471,1178,11649,0.1011245600480728
BMAL2,4702,1178,5880,0.20034013605442177
CCNE2,7807,1178,8985,0.13110740122426265
EBF3,4219,1177,5396,0.2181245366938473
CDC25C,10987,1177,12164,0.09676093390332127
LAMC2,4861,1177,6038,0.19493209672076847
FAM53A,9920,1177,11097,0.10606470217175813
ITGA7,6338,1177,7515,0.15662009314703926
ANKRD36B,16626,1177,17803,0.06611245295736673
ARL11,5192,1176,6368,0.18467336683417085
KIF15,6397,1176,7573,0.15528852502310841
NOB1,2734,1175,3909,0.3005883857764134
APOBEC3F,4744,1174,5918,0.19837783034809056
KRBA1,7777,1174,8951,0.1311585297732097
HOXA5,5960,1173,7133,0.16444693677274638
ADAMTS8,2561,1173,3734,0.3141403320835565
CDH6,6260,1172,7432,0.15769644779332614
BCL11A,6518,1171,7689,0.15229548705943555
NR4A3,8305,1170,9475,0.12348284960422164
NSG1,6586,1169,7755,0.15074145712443585
CD69,6834,1169,8003,0.1460702236661252
PCDHGA2,4647,1168,5815,0.200859845227859
ARL17B,22551,1168,23719,0.04924322273283022
FANCB,10835,1165,12000,0.09708333333333333
ZNF469,4003,1164,5167,0.22527578865879622
ROBO4,2990,1164,4154,0.2802118440057776
MAP3K7CL,8096,1164,9260,0.12570194384449243
SNTG2,12522,1164,13686,0.08505041648399825
TXLNB,6895,1163,8058,0.14432861752295856
PILRB,15720,1161,16881,0.06877554647236538
EME2,20157,1160,21317,0.05441666275742365
MTFP1,5431,1159,6590,0.17587253414264037
SUMF1,4131,1158,5289,0.2189449801474759
CTSV,8244,1157,9401,0.12307201361557281
NRM,4817,1156,5973,0.19353758580277916
USP17L3,10303,1156,11459,0.10088140326381011
TIGIT,9443,1155,10598,0.10898282694848084
NALCN,7488,1154,8642,0.13353390418884517
PLAAT1,8978,1152,10130,0.11372161895360317
PCSK5,3812,1152,4964,0.23207091055600323
SMKR1,7221,1152,8373,0.1375850949480473
PIWIL4,6364,1151,7515,0.15316034597471723
SNX20,6129,1150,7279,0.15798873471630717
FAM216A,4523,1150,5673,0.2027146130794994
CLCN5,8199,1150,9349,0.12300780832174564
PPARA,3415,1150,4565,0.25191675794085433
TESPA1,4249,1149,5398,0.212856613560578
ADAT2,10039,1149,11188,0.1026993207007508
MRM3,4854,1149,6003,0.19140429785107446
MAP10,7537,1149,8686,0.13228183283444622
MAPK10,10317,1149,11466,0.10020931449502878
ZNF783,10070,1148,11218,0.10233553218042432
ZNF461,5626,1148,6774,0.16947150870977265
CYTL1,6270,1148,7418,0.15475869506605555
CYB5RL,10260,1148,11408,0.10063113604488079
HOXA4,6877,1147,8024,0.14294616151545364
EPHA4,6970,1147,8117,0.1413083651595417
SARS2,6846,1147,7993,0.14350056299261854
CRTAM,3587,1146,4733,0.24212972744559477
CBLN3,10594,1146,11740,0.09761499148211243
ZNF473,6966,1146,8112,0.14127218934911243
PALD1,3125,1146,4271,0.26832123624443927
VAMP1,13830,1145,14975,0.07646076794657763
KIF18A,7287,1145,8432,0.135792220113852
IGDCC4,2592,1144,3736,0.30620985010706636
DNAH7,11050,1143,12193,0.09374231116214221
VPS33B,5313,1143,6456,0.1770446096654275
ADRA2C,5225,1143,6368,0.17949120603015076
PCDHB15,5311,1142,6453,0.17697195103052843
ARSA,4653,1142,5795,0.19706643658326142
GINS4,7670,1141,8811,0.12949721938485984
FMO3,4032,1141,5173,0.22056833558863329
GAL3ST4,5488,1141,6629,0.17212249208025343
CFAP61,11856,1140,12996,0.08771929824561403
ZNF862,9559,1140,10699,0.10655201420693523
NSUN7,9114,1140,10254,0.11117612638970158
KCNMA1,13070,1139,14209,0.08016046167921739
S100A8,2548,1139,3687,0.30892324382967185
HFE,5165,1138,6303,0.1805489449468507
SLC7A1,6128,1138,7266,0.15661987338287917
EHHADH,7669,1138,8807,0.12921539684342
PRR19,6875,1137,8012,0.14191213180229656
HSF2BP,13077,1136,14213,0.07992682755224091
MAMLD1,4120,1136,5256,0.2161339421613394
ADAMTS6,5824,1134,6958,0.16297786720321933
SUPT4H1,17730,1134,18864,0.060114503816793896
FFAR4,7297,1134,8431,0.13450361760170798
TAF4B,6105,1132,7237,0.1564184054166091
LPA,8931,1131,10062,0.1124031007751938
PIMREG,8377,1131,9508,0.11895246108540176
HTRA2,4435,1131,5566,0.20319798778296802
COL21A1,7567,1131,8698,0.13002989192917913
KCNC3,19801,1130,20931,0.0539869093688787
FRAS1,9138,1130,10268,0.11005064277366576
ACSS3,4618,1130,5748,0.19659011830201809
METTL15,14613,1130,15743,0.07177793304960935
HTR1F,9846,1130,10976,0.10295189504373178
FMR1NB,4972,1129,6101,0.1850516308801836
MYO1G,4698,1129,5827,0.19375321777930324
CASTOR1,10866,1129,11995,0.0941225510629429
CD27,6037,1128,7165,0.15743196092114445
LCN2,4912,1128,6040,0.18675496688741722
RBKS,5116,1126,6242,0.18039090035245114
GCSAM,8827,1126,9953,0.11313171907967447
FANCD2,10718,1125,11843,0.09499282276450224
NKD2,7630,1125,8755,0.12849800114220444
CLEC7A,9769,1125,10894,0.10326785386451258
C2orf92,17188,1125,18313,0.06143176978102987
PPP1R3E,16080,1125,17205,0.06538796861377506
RBP5,4272,1124,5396,0.20830244625648628
ZNF782,5582,1124,6706,0.16761109454220102
LNP1,8899,1124,10023,0.1121420732315674
TNFRSF11A,6831,1123,7954,0.14118682423937642
PEMT,4046,1123,5169,0.21725672277036176
PCOLCE2,2850,1123,3973,0.28265794110244147
HTN3,13586,1123,14709,0.07634781426337617
TRAT1,6819,1123,7942,0.14140015109544196
PCLO,8319,1123,9442,0.11893666596060157
TCEAL2,5129,1122,6251,0.1794912813949768
PRRG3,4049,1122,5171,0.21697930767743184
CLDN15,10528,1121,11649,0.09623143617477894
IL17RA,6043,1121,7164,0.15647682858738135
SYCE3,6095,1121,7216,0.1553492239467849
SERP2,4252,1121,5373,0.2086357714498418
TMEM178A,14069,1120,15189,0.07373757324379485
IL7,7079,1120,8199,0.13660202463715088
CPSF4L,21307,1119,22426,0.049897440470882015
LDHC,11555,1119,12674,0.08829098942717374
SIM1,4093,1119,5212,0.2146968534151957
JPH1,4805,1118,5923,0.1887556981259497
CCDC88B,7035,1117,8152,0.1370215897939156
PHKB,4258,1116,5374,0.20766654261257908
FMNL3,3351,1116,4467,0.24983210208193418
EOMES,5410,1115,6525,0.17088122605363984
C12orf56,15375,1115,16490,0.06761673741661613
BBOX1,7004,1114,8118,0.13722591771372258
TPK1,5714,1114,6828,0.1631517281780902
CTU2,4784,1114,5898,0.18887758562224483
MATN3,3931,1113,5044,0.22065820777160983
TOMM40,15973,1112,17085,0.06508633304067896
CD96,6312,1112,7424,0.1497844827586207
LAMA1,5331,1112,6443,0.17259040819494026
CYP4F22,4966,1112,6078,0.18295491938137545
OLFM2,3088,1110,4198,0.26441162458313483
USHBP1,4835,1110,5945,0.18671152228763668
TIGD1,10574,1110,11684,0.09500171174255392
ZNF385B,8243,1109,9352,0.11858426005132593
C1D,7883,1109,8992,0.12333185053380782
TMEM37,3627,1109,4736,0.23416385135135134
TAL1,6188,1107,7295,0.15174777244688142
ULK4,12839,1107,13946,0.07937759931163058
CCDC110,8036,1107,9143,0.1210762331838565
ZNF684,4857,1106,5963,0.1854771088378333
POU6F1,3920,1104,5024,0.2197452229299363
SPDYE6,22041,1104,23145,0.047699287103046016
ZNF214,5400,1103,6503,0.16961402429647854
DLG2,8858,1102,9960,0.1106425702811245
MARCHF3,4420,1102,5522,0.19956537486417963
CDC20,6120,1102,7222,0.15258931044032123
DMC1,6675,1101,7776,0.1415895061728395
FUOM,3315,1101,4416,0.24932065217391305
ADGRB2,7796,1101,8897,0.12374957850960998
CNTN3,6673,1101,7774,0.14162593259583225
GRAP2,8842,1100,9942,0.11064172198752766
GPR146,3970,1100,5070,0.21696252465483234
FBXL2,6834,1100,7934,0.13864381144441643
KCNE4,3792,1100,4892,0.22485690923957483
CCDC107,4811,1099,5910,0.18595600676818952
ZSCAN12,5451,1099,6550,0.16778625954198473
PANK1,5549,1099,6648,0.16531287605294825
WNT9B,17777,1099,18876,0.058222080949353675
RNF148,14983,1099,16082,0.06833727148364631
SLC49A3,8518,1098,9616,0.1141846921797005
LAYN,2304,1098,3402,0.32275132275132273
ZNF487,7265,1097,8362,0.13118871083472852
PRKG2,5087,1095,6182,0.17712714331931415
ZC3H11A,12646,1095,13741,0.07968852339713267
MRAP2,10390,1095,11485,0.09534175010883761
VNN2,5836,1095,6931,0.15798586062617226
USP27X,5537,1095,6632,0.16510856453558503
ATAD3A,6813,1093,7906,0.1382494308120415
ARL13B,5005,1093,6098,0.17923909478517547
EIF4G3,5479,1093,6572,0.16631162507608033
NRROS,3454,1093,4547,0.24037827138772816
CSKMT,9672,1092,10764,0.10144927536231885
MAPK12,5490,1092,6582,0.1659070191431176
SLC9A3,4521,1091,5612,0.19440484675694938
KCNQ3,5248,1091,6339,0.17210916548351474
ZNF414,4300,1091,5391,0.20237432758300872
RORA,11251,1091,12342,0.0883973424080376
FAHD2A,17140,1091,18231,0.059843124348636936
PINLYP,3088,1091,4179,0.26106724096673845
ORC1,9454,1090,10544,0.10337632776934749
KIF7,5006,1089,6095,0.1786710418375718
AGMAT,5714,1089,6803,0.1600764368660885
WDR17,10391,1087,11478,0.09470290991461927
CDH2,5945,1086,7031,0.15445882520267387
SIK3,5318,1086,6404,0.16958151155527795
PRAMEF9,15672,1085,16757,0.06474906009428895
LTC4S,3914,1084,4998,0.21688675470188076
TUBB8B,10812,1084,11896,0.09112306657700067
HARBI1,5893,1083,6976,0.15524655963302753
EXT1,4684,1082,5766,0.18765175164758932
PRDM10,6046,1082,7128,0.15179573512906847
ZNF738,13066,1082,14148,0.07647724059937801
BEND5,3276,1082,4358,0.24827902707664065
HMGN2,17655,1081,18736,0.057696413321947054
RGS7,10289,1080,11369,0.09499516228340224
MED12L,12398,1080,13478,0.08013058317257753
FSD1L,10337,1079,11416,0.09451646811492642
ADD2,6778,1079,7857,0.13732976963217514
CRELD1,15477,1078,16555,0.06511627906976744
ZNF208,11211,1078,12289,0.08772072585238831
ZNF850,6467,1078,7545,0.14287607687210072
PDE4B,5054,1078,6132,0.17579908675799086
IL1RL1,5891,1077,6968,0.15456371986222733
CACNA2D2,5198,1075,6273,0.17136936075243106
SGIP1,5095,1075,6170,0.17423014586709887
H2BC14,3356,1075,4431,0.24260889189799142
GLI1,3721,1074,4795,0.22398331595411888
CCDC13,10545,1074,11619,0.09243480506067647
TDRD10,8046,1073,9119,0.11766641079065687
ATXN7L2,9435,1073,10508,0.10211267605633803
PCDHGA3,5479,1073,6552,0.16376678876678877
TNFRSF10C,6997,1071,8068,0.13274665344571146
SOGA3,6173,1070,7243,0.14772884164020433
ADCY6,7181,1070,8251,0.12968125075748393
TRDMT1,5823,1070,6893,0.15522994342086174
RAB38,4756,1069,5825,0.18351931330472104
TMEM38B,5807,1067,6874,0.15522257782950247
COL11A1,4800,1066,5866,0.18172519604500512
ZNF229,6163,1065,7228,0.1473436635307139
ANAPC1,20677,1065,21742,0.0489835341734891
ZNF324B,6846,1063,7909,0.13440384372234163
ZNF774,14163,1063,15226,0.0698147904899514
NBPF3,5914,1063,6977,0.1523577468826143
PCDHGA10,7520,1062,8582,0.123747378233512
SERPINB13,6431,1062,7493,0.14173228346456693
LENG1,5214,1061,6275,0.1690836653386454
PCDHB5,5119,1061,6180,0.17168284789644012
INTU,6759,1059,7818,0.13545663852647735
ZNF682,7479,1058,8537,0.1239311233454375
C1orf159,10035,1058,11093,0.095375462003065
GNMT,8250,1058,9308,0.11366566394499356
GYG2,3453,1058,4511,0.23453779649745068
KCNJ8,4510,1058,5568,0.19001436781609196
MED4,3852,1057,4909,0.21531880220004074
GAS2L1,4824,1057,5881,0.17973133820778778
NEURL3,9462,1057,10519,0.10048483696168838
SMIM5,16776,1057,17833,0.059272135927774354
CR1,5733,1057,6790,0.1556701030927835
FRS3,3813,1056,4869,0.21688231669747382
ARMCX5,5183,1056,6239,0.16925789389325213
SLC7A3,4210,1056,5266,0.20053171287504748
SCUBE1,8194,1056,9250,0.11416216216216216
KCTD11,4503,1054,5557,0.18967068562173836
SAMD13,10266,1054,11320,0.0931095406360424
NLRC4,6617,1054,7671,0.13740059966106113
PAQR7,6942,1054,7996,0.131815907953977
BRICD5,13976,1052,15028,0.07000266169816342
PKHD1L1,6843,1052,7895,0.13324889170360987
RAB7B,3856,1052,4908,0.2143439282803586
STOML1,5983,1052,7035,0.14953802416488984
PEX6,8416,1052,9468,0.1111111111111111
IQCJ,16953,1050,18003,0.05832361273121146
MEGF6,6729,1050,7779,0.1349787890474354
KLHL31,5729,1050,6779,0.15489010178492402
QRICH2,13084,1050,14134,0.07428894863449838
TOMM5,2703,1050,3753,0.2797761790567546
FAM50B,5532,1049,6581,0.15939826774046498
MAP3K13,3999,1049,5048,0.20780507131537243
TRO,6202,1048,7250,0.14455172413793105
GADD45A,2762,1048,3810,0.27506561679790026
LETM2,8175,1047,9222,0.11353285621340273
MVD,6125,1047,7172,0.14598438371444505
TBC1D10C,6472,1046,7518,0.13913274807129555
OXNAD1,8017,1045,9062,0.11531670712866916
STX1B,4398,1044,5442,0.1918412348401323
ZNF37A,9405,1044,10449,0.09991386735572783
NMNAT2,5448,1043,6491,0.16068402403327683
LRP4,4568,1042,5610,0.1857397504456328
FAM43B,2964,1041,4005,0.2599250936329588
SCG5,3309,1040,4349,0.2391354334329731
